19.970935	45.4018016667	3.712	0.0	251116	055103.000	304.24	20	1	20
19.9709616667	45.40183	3.819	0.0	251116	055125.000	342.15	20	1	20
19.9709616667	45.4018516667	4.059	0.0	251116	055127.000	1.58	20	1	20
19.9709716667	45.4018716667	4.349	0.0	251116	055129.000	26.80	20	1	20
19.9710233333	45.4019166667	4.886	0.0	251116	055134.000	52.12	20	1	20
19.9710516667	45.4019266667	4.694	0.0	251116	055136.000	70.31	20	1	20
19.9710833333	45.4019333333	4.746	0.0	251116	055138.000	82.88	20	1	20
19.9711166667	45.4019316667	4.843	0.0	251116	055140.000	100.20	20	1	20
19.9711516667	45.4019266667	4.777	0.0	251116	055142.000	107.75	20	1	20
19.9711833333	45.4019183333	5.074	0.0	251116	055144.000	112.67	20	1	20
19.971215	45.4019083333	4.491	0.0	251116	055146.000	114.48	20	1	20
19.9712733333	45.40189	6.307	0.0	251116	055234.000	118.71	20	1	20
19.9713133333	45.4018733333	6.526	0.0	251116	055236.000	121.32	20	2	20
19.97135	45.4018566667	5.755	0.0	251116	055238.000	122.65	20	2	20
19.9713833333	45.40184	5.553	0.0	251116	055240.000	126.23	20	1	20
19.9714166667	45.4018233333	5.726	0.0	251116	055242.000	122.74	20	2	20
19.9714516667	45.4018083333	4.912	0.0	251116	055244.000	116.50	20	2	20
19.9715	45.401795	3.508	0.0	251116	055248.000	111.62	20	2	20
19.971565	45.40178	4.447	0.0	251116	055254.000	104.50	20	2	20
19.9715916667	45.401775	4.126	0.0	251116	055256.000	102.88	20	2	20
19.971625	45.4017666667	4.022	0.0	251116	055258.000	118.23	20	2	20
19.9715933333	45.401775	3.985	0.0	251116	055420.000	105.10	20	2	20
19.9716183333	45.4017666667	4.24	0.0	251116	055422.000	120.05	20	2	20
19.9716416667	45.401755	3.149	0.0	251116	055424.000	123.00	20	2	20
19.97159	45.401785	3.469	0.0	251116	061212.000	119.82	20	2	20
19.9716216667	45.40177	5.542	0.0	251116	061214.000	122.23	20	2	20
19.9716566667	45.4017533333	5.98	0.0	251116	061216.000	123.48	20	2	20
19.9716933333	45.4017383333	6.283	0.0	251116	061218.000	119.00	20	2	20
19.9717316667	45.401725	6.09	0.0	251116	061220.000	115.37	20	2	20
19.9717616667	45.401715	3.368	0.0	251116	061222.000	116.55	20	2	20
19.9717983333	45.4016966667	5.475	0.0	251116	061247.000	131.85	20	2	20
19.9718316667	45.4016733333	6.682	0.0	251116	061249.000	130.25	20	2	20
19.9718783333	45.4016583333	7.339	0.0	251116	061251.000	107.34	20	2	20
19.9719316667	45.401655	7.543	0.0	251116	061253.000	88.66	20	2	20
19.971985	45.4016583333	7.735	0.0	251116	061255.000	84.21	20	2	20
19.9720383333	45.4016633333	7.454	0.0	251116	061257.000	79.74	20	2	20
19.9720883333	45.4016716667	7.427	0.0	251116	061259.000	74.67	20	2	20
19.9721333333	45.401685	5.907	0.0	251116	061301.000	63.78	20	2	20
19.9721766667	45.4016983333	6.811	0.0	251116	061303.000	70.63	20	2	20
19.9722233333	45.4016983333	6.797	0.0	251116	061305.000	101.97	20	2	20
19.9722666667	45.4016833333	6.909	0.0	251116	061307.000	122.18	20	2	20
19.9723066667	45.4016616667	6.581	0.0	251116	061309.000	126.50	20	2	20
19.97235	45.4016416667	7.279	0.0	251116	061311.000	125.42	20	2	20
19.9723916667	45.4016216667	7.409	0.0	251116	061313.000	123.38	20	2	20
19.972435	45.4016	7.172	0.0	251116	061315.000	127.15	20	2	20
19.972475	45.40158	6.918	0.0	251116	061317.000	126.01	20	2	20
19.9725116667	45.4015616667	5.737	0.0	251116	061319.000	125.24	20	2	20
19.972545	45.401545	5.852	0.0	251116	061321.000	124.25	20	2	20
19.97258	45.4015283333	5.539	0.0	251116	061323.000	121.16	20	2	20
19.9726133333	45.4015133333	5.614	0.0	251116	061325.000	126.43	20	2	20
19.972645	45.4014966667	5.844	0.0	251116	061327.000	122.98	20	2	20
19.97268	45.40148	5.965	0.0	251116	061329.000	123.02	20	2	20
19.9727183333	45.4014633333	6.531	0.0	251116	061331.000	121.83	20	2	20
19.97276	45.4014433333	6.954	0.0	251116	061333.000	121.64	20	2	20
19.9728033333	45.401425	7.156	0.0	251116	061335.000	120.50	20	2	20
19.9728483333	45.401405	7.366	0.0	251116	061337.000	125.20	20	2	20
19.9728933333	45.4013833333	7.851	0.0	251116	061339.000	125.51	20	2	20
