19.9908883333	45.4304116667	9.852	22.8	211116	093502.000	297.18	18.8	2	11.70
19.9908283333	45.4304333333	9.831	22.6	211116	093504.000	297.02	18.9	2	11.64
19.9907666667	45.430455	9.3	22.6	211116	093506.000	299.53	18.9	2	11.64
19.99064	45.4305033333	9.26	22.6	211116	093510.000	297.49	19.0	2	12.02
19.99058	45.430525	9.373	22.8	211116	093512.000	299.55	19.0	2	11.45
19.9905216667	45.4305483333	9.295	22.8	211116	093514.000	296.18	19.0	2	11.39
19.9904616667	45.43057	10.027	22.6	211116	093516.000	301.14	19.0	2	11.64
19.9904	45.4305916667	10.127	22.9	211116	093518.000	293.80	19.0	2	11.34
19.99034	45.4306133333	9.293	22.8	211116	093520.000	295.46	19.0	2	11.28
19.990285	45.43064	9.776	22.6	211116	093522.000	317.10	19.1	2	11.22
19.9902666667	45.4306833333	9.712	3.1	211116	093524.000	351.25	19.1	2	0.00
19.9902683333	45.43073	8.989	3.1	211116	093526.000	4.04	19.1	2	0.00
19.9903066667	45.4307566667	7.108	3.1	211116	093528.000	70.27	19.1	2	0.00
19.9903433333	45.4307516667	4.232	3.1	211116	093530.000	109.63	19.1	2	0.00
19.990385	45.4307366667	8.599	13.5	211116	093532.000	118.03	19.1	2	15.38
19.9904433333	45.4307133333	9.328	22.3	211116	093534.000	119.50	19.1	2	11.51
19.990505	45.4306916667	9.714	22.8	211116	093536.000	118.84	19.1	2	11.45
19.9905733333	45.4306666667	9.641	22.9	211116	093538.000	116.72	19.1	2	11.95
19.9906316667	45.430645	9.591	22.8	211116	093540.000	116.70	19.1	2	12.37
19.9906933333	45.4306216667	9.379	22.8	211116	093542.000	117.03	19.1	2	11.76
19.9907533333	45.4306	9.384	22.8	211116	093544.000	117.68	19.1	2	11.70
19.9908116667	45.4305766667	9.439	22.6	211116	093546.000	118.99	19.1	2	11.28
19.9908716667	45.430555	9.458	22.6	211116	093548.000	118.50	19.1	2	11.45
19.9909316667	45.4305333333	9.554	22.6	211116	093550.000	117.47	19.1	2	11.57
19.9909916667	45.43051	9.652	22.6	211116	093552.000	116.71	19.1	2	11.57
19.99105	45.4304883333	9.427	22.6	211116	093554.000	117.24	19.1	2	12.18
19.99111	45.4304666667	9.726	22.6	211116	093556.000	117.32	19.0	2	11.28
19.99117	45.430445	9.579	22.6	211116	093558.000	118.68	19.1	2	11.22
19.9912283333	45.4304216667	9.432	22.6	211116	093600.000	119.53	19.0	2	11.76
19.9912883333	45.4304	9.16	22.6	211116	093602.000	118.88	19.0	2	11.70
19.9913466667	45.4303783333	9.633	22.5	211116	093604.000	118.78	19.0	2	11.70
19.9914066667	45.4303566667	9.512	22.6	211116	093606.000	116.86	19.0	2	11.39
19.9914666667	45.430335	9.329	22.6	211116	093608.000	118.04	19.0	2	11.34
19.9915266667	45.4303133333	9.277	22.8	211116	093610.000	118.30	19.0	2	11.70
19.991585	45.43029	9.555	22.8	211116	093612.000	118.46	19.0	2	11.57
19.991645	45.4302683333	9.411	22.8	211116	093614.000	118.75	19.0	2	12.18
19.991705	45.430245	9.7	22.9	211116	093616.000	118.71	19.0	2	12.18
19.991765	45.4302233333	9.527	22.9	211116	093618.000	118.91	19.0	2	11.95
19.991825	45.4302016667	9.345	22.8	211116	093620.000	118.00	18.9	2	11.70
19.991885	45.43018	9.347	22.6	211116	093622.000	118.15	18.9	2	12.37
19.991945	45.4301566667	9.885	22.6	211116	093624.000	117.35	18.9	2	11.34
19.9920033333	45.430135	9.481	22.8	211116	093626.000	116.94	18.9	2	12.37
19.992065	45.4301133333	9.662	22.9	211116	093628.000	114.82	18.9	2	11.34
19.9921233333	45.4300916667	9.104	22.8	211116	093630.000	119.33	18.9	2	11.89
19.9921833333	45.43007	8.891	22.6	211116	093632.000	117.81	18.9	2	11.16
19.9922433333	45.4300466667	9.539	22.6	211116	093634.000	119.06	18.9	2	11.34
19.9923033333	45.430025	9.499	22.6	211116	093636.000	115.72	18.8	2	12.02
19.9923633333	45.4300033333	9.806	22.9	211116	093638.000	117.66	18.8	2	11.39
19.9924233333	45.42998	9.519	23.1	211116	093640.000	119.05	18.8	2	11.82
19.992485	45.4299583333	9.603	23.1	211116	093642.000	117.60	18.8	2	12.18
19.992545	45.4299366667	9.597	22.8	211116	093644.000	117.58	18.8	2	12.02
19.9926033333	45.429915	9.308	22.8	211116	093646.000	114.76	18.8	2	11.28
19.992665	45.4298916667	9.511	22.8	211116	093648.000	116.88	18.8	2	11.39
19.992725	45.42987	9.7	22.9	211116	093650.000	115.21	18.8	2	11.34
19.9927766667	45.4298516667	9.413	22.9	211116	093652.000	116.91	18.8	2	11.82
19.992845	45.4298266667	9.559	22.9	211116	093654.000	115.81	18.8	2	11.70
19.9928966667	45.4298066667	9.069	22.8	211116	093656.000	115.72	18.8	2	11.39
19.9929566667	45.429785	9.646	22.6	211116	093658.000	117.61	18.7	2	11.70
19.993015	45.4297633333	9.061	22.6	211116	093700.000	119.68	18.7	2	11.45
19.9930733333	45.4297416667	9.311	22.5	211116	093702.000	119.03	18.7	2	11.89
19.9931316667	45.42972	9.11	22.6	211116	093704.000	115.86	18.7	2	12.12
19.99319	45.4296966667	9.444	22.8	211116	093706.000	119.43	18.7	2	11.04
19.9932483333	45.4296766667	8.901	22.8	211116	093708.000	115.82	18.7	2	11.64
