19.82273	45.2943866667	0.011	LO	131216	170005.000		ERR	2	0.00
19.82273	45.2943866667	0.023	LO	131216	170007.000		ERR	2	0.00
19.82273	45.2943866667	0.042	LO	131216	170009.000		ERR	2	0.00
19.82273	45.2943866667	0.05	LO	131216	170011.000		ERR	2	0.00
19.82273	45.2943866667	0.028	LO	131216	170013.000		ERR	2	0.00
19.82273	45.2943866667	0.007	LO	131216	170015.000		ERR	2	0.00
19.82273	45.294385	0.026	LO	131216	170017.000		ERR	2	0.00
19.82273	45.294385	0.048	LO	131216	170019.000		ERR	2	0.00
19.82273	45.294385	0.019	LO	131216	170021.000		ERR	2	0.00
19.8227283333	45.294385	0.021	LO	131216	170023.000		ERR	2	0.00
19.8227283333	45.294385	0.061	LO	131216	170025.000		ERR	2	0.00
19.8227283333	45.294385	0.028	LO	131216	170027.000		ERR	2	0.00
19.8227283333	45.294385	0.027	LO	131216	170029.000		ERR	2	0.00
19.8227283333	45.294385	0.025	LO	131216	170031.000		ERR	2	0.00
19.8227283333	45.294385	0.033	LO	131216	170033.000		ERR	2	0.00
19.8227283333	45.294385	0.034	LO	131216	170035.000		ERR	2	0.00
19.8227266667	45.294385	0.077	LO	131216	170037.000		ERR	2	0.00
19.8227266667	45.294385	0.053	LO	131216	170039.000		ERR	2	0.00
19.8227266667	45.294385	0.041	LO	131216	170041.000		ERR	2	0.00
19.822725	45.2943833333	0.024	LO	131216	170043.000		ERR	2	0.00
19.822725	45.2943833333	0.052	LO	131216	170045.000		ERR	2	0.00
19.822725	45.2943833333	0.041	LO	131216	170047.000		ERR	2	0.00
19.8227233333	45.2943816667	0.039	LO	131216	170049.000		ERR	2	0.00
19.8227233333	45.2943816667	0.089	LO	131216	170051.000		ERR	2	0.00
19.8227216667	45.2943816667	0.089	LO	131216	170053.000		ERR	2	0.00
19.8227216667	45.2943816667	0.01	LO	131216	170058.000		ERR	2	0.00
19.8227216667	45.2943816667	0.044	LO	131216	170100.000		ERR	2	0.00
19.82272	45.2943816667	0.017	LO	131216	170105.000		ERR	2	0.00
19.82272	45.2943816667	0.034	LO	131216	170107.000		ERR	2	0.00
19.82272	45.29438	0.021	LO	131216	170109.000		ERR	2	0.00
19.82272	45.29438	0.007	LO	131216	170111.000		ERR	2	0.00
19.82272	45.29438	0.055	LO	131216	170113.000		ERR	2	0.00
19.82272	45.29438	0.029	LO	131216	170115.000		ERR	2	0.00
19.82272	45.2943783333	0.022	LO	131216	170117.000		ERR	2	0.00
19.8227183333	45.2943783333	0.02	LO	131216	170119.000		ERR	2	0.00
19.8227183333	45.2943783333	0.017	LO	131216	170121.000		ERR	2	0.00
19.8227183333	45.2943783333	0.029	LO	131216	170123.000		ERR	2	0.00
19.8227183333	45.2943783333	0.023	LO	131216	170125.000		ERR	2	0.00
19.8227183333	45.2943783333	0.011	LO	131216	170127.000		ERR	2	0.00
19.82272	45.2943783333	0.027	LO	131216	170129.000		ERR	2	0.00
19.82272	45.2943783333	0.065	LO	131216	170131.000		ERR	2	0.00
19.82272	45.2943783333	0.026	LO	131216	170133.000		ERR	2	0.00
19.82272	45.2943783333	0.049	LO	131216	170135.000		ERR	2	0.00
19.82272	45.2943783333	0.05	LO	131216	170137.000		ERR	2	0.00
19.8227216667	45.2943783333	0.073	LO	131216	170139.000		ERR	2	0.00
19.8227216667	45.2943783333	0.03	LO	131216	170141.000		ERR	2	0.00
19.8227216667	45.2943783333	0.007	LO	131216	170143.000		ERR	2	0.00
19.8227216667	45.2943783333	0.041	LO	131216	170145.000		ERR	2	0.00
19.8227216667	45.29438	0.073	LO	131216	170147.000		ERR	2	0.00
19.8227216667	45.29438	0.06	LO	131216	170149.000		ERR	2	0.00
19.8227216667	45.29438	0.033	LO	131216	170151.000		ERR	2	0.00
19.8227216667	45.29438	0.043	LO	131216	170153.000		ERR	2	0.00
19.8227216667	45.29438	0.046	LO	131216	170155.000		ERR	2	0.00
19.8227216667	45.29438	0.027	LO	131216	170157.000		ERR	2	0.00
19.8227216667	45.29438	0.055	LO	131216	170159.000		ERR	2	0.00
19.8227216667	45.29438	0.009	LO	131216	170201.000		ERR	2	0.00
19.8227216667	45.29438	0.018	LO	131216	170203.000		ERR	2	0.00
19.82272	45.29438	0.03	LO	131216	170205.000		ERR	2	0.00
19.82272	45.29438	0.035	LO	131216	170207.000		ERR	2	0.00
19.82272	45.29438	0.039	LO	131216	170209.000		ERR	2	0.00
19.82272	45.29438	0.068	LO	131216	170211.000		ERR	2	0.00
19.82272	45.29438	0.043	LO	131216	170213.000		ERR	2	0.00
19.82272	45.29438	0.02	LO	131216	170215.000		ERR	2	0.00
19.82272	45.29438	0.023	LO	131216	170217.000		ERR	2	0.00
19.82272	45.29438	0.07	LO	131216	170219.000		ERR	2	0.00
19.82272	45.29438	0.036	LO	131216	170221.000		ERR	2	0.00
19.8227183333	45.29438	0.004	LO	131216	170223.000		ERR	2	0.00
19.8227183333	45.29438	0.048	LO	131216	170225.000		ERR	2	0.00
19.8227183333	45.29438	0.017	LO	131216	170227.000		ERR	2	0.00
19.8227183333	45.29438	0.004	LO	131216	170229.000		ERR	2	0.00
19.8227183333	45.29438	0.025	LO	131216	170231.000		ERR	2	0.00
19.8227183333	45.29438	0.022	LO	131216	170233.000		ERR	2	0.00
