19.83105	45.2728633333	0.044	LO	131216	153804.000		ERR	2	0.00
19.83105	45.2728633333	0.068	LO	131216	153806.000		ERR	2	0.00
19.83105	45.2728633333	0.02	LO	131216	153808.000		ERR	2	0.00
19.83105	45.2728633333	0.054	LO	131216	153810.000		ERR	2	0.00
19.83105	45.2728633333	0.014	LO	131216	153812.000		ERR	2	0.00
19.83105	45.2728633333	0.021	LO	131216	153814.000		ERR	2	0.00
19.83105	45.2728633333	0.042	LO	131216	153816.000		ERR	2	0.00
19.83105	45.2728633333	0.009	LO	131216	153818.000		ERR	2	0.00
19.83105	45.2728633333	0.043	LO	131216	153820.000		ERR	2	0.00
19.83105	45.2728633333	0.026	LO	131216	153823.000		ERR	2	0.00
19.83105	45.272865	0.044	LO	131216	153825.000		ERR	2	0.00
19.83105	45.272865	0.058	LO	131216	153827.000		ERR	2	0.00
19.83105	45.272865	0.016	LO	131216	153829.000		ERR	2	0.00
19.83105	45.272865	0.062	LO	131216	153831.000		ERR	2	0.00
19.83105	45.272865	0.036	LO	131216	153833.000		ERR	2	0.00
19.83105	45.272865	0.054	LO	131216	153835.000		ERR	2	0.00
19.83105	45.272865	0.018	LO	131216	153837.000		ERR	2	0.00
19.83105	45.272865	0.023	LO	131216	153839.000		ERR	2	0.00
19.83105	45.272865	0.022	LO	131216	153841.000		ERR	2	0.00
19.83105	45.272865	0.043	LO	131216	153843.000		ERR	2	0.00
19.83105	45.272865	0.027	LO	131216	153845.000		ERR	2	0.00
19.83105	45.272865	0.034	LO	131216	153847.000		ERR	2	0.00
19.8310516667	45.2728633333	0.034	LO	131216	153849.000		ERR	2	0.00
19.8310516667	45.2728633333	0.024	LO	131216	153851.000		ERR	2	0.00
19.8310516667	45.2728633333	0.018	LO	131216	153853.000		ERR	2	0.00
19.8310516667	45.2728633333	0.044	LO	131216	153855.000		ERR	2	0.00
19.8310533333	45.2728633333	0.024	LO	131216	153857.000		ERR	2	0.00
19.8310533333	45.2728633333	0.031	LO	131216	153859.000		ERR	2	0.00
19.8310533333	45.2728633333	0.073	LO	131216	153901.000		ERR	2	0.00
19.831055	45.2728633333	0.029	LO	131216	153903.000		ERR	2	0.00
19.831055	45.2728633333	0.015	LO	131216	153905.000		ERR	2	0.00
19.831055	45.2728633333	0.038	LO	131216	153906.000		ERR	2	0.00
19.8310566667	45.2728633333	0.014	LO	131216	153908.000		ERR	2	0.00
19.8310566667	45.2728633333	0.021	LO	131216	153910.000		ERR	2	0.00
19.8310566667	45.2728633333	0.044	LO	131216	153912.000		ERR	2	0.00
19.8310583333	45.2728633333	0.028	LO	131216	153914.000		ERR	2	0.00
19.83106	45.2728633333	0.024	LO	131216	153916.000		ERR	2	0.00
19.8310633333	45.2728633333	0.036	LO	131216	153918.000		ERR	2	0.00
19.8310666667	45.2728633333	0.024	LO	131216	153920.000		ERR	2	0.00
19.8310683333	45.2728633333	0.029	LO	131216	153922.000		ERR	2	0.00
19.8310666667	45.2728633333	0.017	LO	131216	153924.000		ERR	2	0.00
