19.8431133333	45.2224533333	0.051	0.0	280816	063001.000		20	2	20
19.8431133333	45.2224533333	0.043	0.0	280816	063003.000		20	2	20
19.8431133333	45.2224533333	0.01	0.0	280816	063005.000		20	2	20
19.8431133333	45.2224533333	0.022	0.0	280816	063007.000		20	2	20
19.8431133333	45.2224533333	0.033	0.0	280816	063009.000		20	2	20
19.8431133333	45.2224533333	0.024	0.0	280816	063011.000		20	2	20
19.8431116667	45.222455	0.012	0.0	280816	063013.000		20	2	20
19.8431116667	45.222455	0.051	0.0	280816	063015.000		20	2	20
19.8431133333	45.222455	0.04	0.0	280816	063017.000		20	2	20
19.8431116667	45.222455	0.018	0.0	280816	063019.000		20	2	20
19.8431133333	45.222455	0.034	0.0	280816	063021.000		20	2	20
19.8431133333	45.222455	0.028	0.0	280816	063023.000		20	2	20
19.8431133333	45.222455	0.058	0.0	280816	063025.000		20	2	20
19.8431133333	45.222455	0.043	0.0	280816	063027.000		20	2	20
19.8431133333	45.222455	0.037	0.0	280816	063029.000		20	2	20
19.8431133333	45.222455	0.007	0.0	280816	063031.000		20	2	20
19.8431133333	45.222455	0.032	0.0	280816	063033.000		20	2	20
19.8431133333	45.2224533333	0.043	0.0	280816	063035.000		20	2	20
19.8431133333	45.222455	0.019	0.0	280816	063037.000		20	2	20
19.8431133333	45.222455	0.021	0.0	280816	063039.000		20	2	20
19.8431133333	45.222455	0.034	0.0	280816	063041.000		20	2	20
19.8431133333	45.222455	0.012	0.0	280816	063043.000		20	2	20
19.8431133333	45.222455	0.092	0.0	280816	063045.000		20	2	20
19.8431133333	45.2224533333	0.039	0.0	280816	063047.000		20	2	20
19.8431133333	45.222455	0.022	0.0	280816	063049.000		20	2	20
19.8431133333	45.222455	0.045	0.0	280816	063051.000		20	2	20
19.8431133333	45.222455	0.035	0.0	280816	063053.000		20	2	20
19.8431133333	45.222455	0.036	0.0	280816	063055.000		20	2	20
19.8431133333	45.222455	0.049	0.0	280816	063057.000		20	2	20
19.8431133333	45.222455	0.053	0.0	280816	063059.000		20	2	20
19.8431133333	45.222455	0.064	0.0	280816	063101.000		20	2	20
19.8431133333	45.222455	0.041	0.0	280816	063103.000		20	2	20
